"ticker","year","quarter","start_price","end_price","quarterly_return_pct"
"AMZN","2021","4","164.16","183.83","11.98"
"AMZN","2021","4","164.16","170.45","3.83"
"AMZN","2021","4","164.16","164.43","0.16"
"AMZN","2021","4","164.16","169.20","3.07"
"AMZN","2021","4","164.16","172.19","4.89"
"AMZN","2021","4","164.16","174.10","6.06"
"AMZN","2021","4","164.16","166.72","1.56"
"AMZN","2021","4","164.16","165.64","0.90"
"AMZN","2021","4","164.16","173.63","5.77"
"AMZN","2021","4","164.16","184.80","12.57"
"AMZN","2021","4","164.16","168.64","2.73"
"AMZN","2021","4","164.16","171.37","4.39"
"AMZN","2021","4","164.16","169.49","3.25"
"AMZN","2021","4","164.16","171.75","4.62"
"AMZN","2022","1","170.40","165.21","-3.05"
"AMZN","2022","1","170.40","153.79","-9.75"
"AMZN","2022","1","170.40","152.60","-10.45"
"AMZN","2022","1","170.40","163.41","-4.10"
"AMZN","2022","1","170.40","168.99","-0.83"
"AMZN","2022","1","170.40","157.64","-7.49"
"AMZN","2022","1","170.40","158.10","-7.22"
"AMZN","2022","1","170.40","163.65","-3.96"
"AMZN","2022","1","170.40","149.57","-12.22"
"AMZN","2022","1","170.40","146.82","-13.84"
"AMZN","2022","1","170.40","161.49","-5.23"
"AMZN","2022","1","170.40","156.30","-8.27"
"AMZN","2022","1","170.40","154.65","-9.24"
"AMZN","2022","1","170.40","139.99","-17.85"
"AMZN","2022","1","170.40","157.94","-7.31"
"AMZN","2022","1","170.40","151.36","-11.17"
"AMZN","2022","1","170.40","153.56","-9.88"
"AMZN","2022","1","170.40","153.10","-10.15"
"AMZN","2022","1","170.40","137.45","-19.34"
"AMZN","2022","1","170.40","136.01","-20.18"
"AMZN","2022","1","170.40","167.52","-1.69"
"AMZN","2022","1","170.40","144.54","-15.18"
"AMZN","2022","1","170.40","145.52","-14.60"
"AMZN","2022","1","170.40","170.40","0.00"
"AMZN","2022","1","170.40","138.85","-18.52"
"AMZN","2022","1","170.40","152.05","-10.77"
"AMZN","2022","1","170.40","163.25","-4.20"
"AMZN","2022","1","170.40","142.64","-16.29"
"AMZN","2022","1","170.40","161.25","-5.37"
"AMZN","2022","1","170.40","158.92","-6.74"
"AMZN","2022","1","170.40","138.87","-18.50"
"AMZN","2022","1","170.40","156.51","-8.15"
"AMZN","2022","1","170.40","151.67","-10.99"
"AMZN","2022","1","170.40","143.98","-15.50"
"AMZN","2022","1","170.40","147.90","-13.20"
"AMZN","2022","1","170.40","141.85","-16.75"
"AMZN","2022","1","170.40","164.77","-3.30"
"AMZN","2022","1","170.40","162.55","-4.61"
"AMZN","2022","1","170.40","159.00","-6.69"
"AMZN","2022","1","170.40","145.64","-14.53"
"AMZN","2022","1","170.40","139.64","-18.05"
"AMZN","2022","1","170.40","157.24","-7.72"
"AMZN","2022","1","170.40","161.41","-5.28"
"AMZN","2022","1","170.40","161.21","-5.39"
"AMZN","2022","1","170.40","151.19","-11.27"
"AMZN","2022","1","170.40","151.14","-11.30"
"AMZN","2022","1","170.40","164.36","-3.54"
"AMZN","2022","1","170.40","147.37","-13.52"
"AMZN","2022","1","170.40","162.14","-4.85"
"AMZN","2022","1","170.40","139.28","-18.26"
"AMZN","2022","1","170.40","150.20","-11.85"
"AMZN","2022","1","170.40","163.00","-4.34"
"AMZN","2022","1","170.40","164.89","-3.23"
"AMZN","2022","1","170.40","169.32","-0.63"
"AMZN","2022","1","170.40","153.29","-10.04"
"AMZN","2022","1","170.40","165.36","-2.96"
"AMZN","2022","1","170.40","166.30","-2.41"
"AMZN","2022","1","170.40","161.19","-5.40"
"AMZN","2022","1","170.40","155.17","-8.94"
"AMZN","2022","1","170.40","150.61","-11.61"
"AMZN","2022","1","170.40","144.83","-15.01"
"AMZN","2022","2","163.56","125.93","-23.01"
"AMZN","2022","2","163.56","108.95","-33.39"
"AMZN","2022","2","163.56","107.67","-34.17"
"AMZN","2022","2","163.56","154.00","-5.84"
"AMZN","2022","2","163.56","107.59","-34.22"
"AMZN","2022","2","163.56","107.40","-34.34"
"AMZN","2022","2","163.56","116.46","-28.80"
"AMZN","2022","2","163.56","120.21","-26.50"
"AMZN","2022","2","163.56","121.68","-25.61"
"AMZN","2022","2","163.56","107.32","-34.38"
"AMZN","2022","2","163.56","144.60","-11.59"
"AMZN","2022","2","163.56","150.79","-7.81"
"AMZN","2022","2","163.56","109.65","-32.96"
"AMZN","2022","2","163.56","113.22","-30.78"
"AMZN","2022","2","163.56","144.35","-11.74"
"AMZN","2022","2","163.56","123.00","-24.80"
"AMZN","2022","2","163.56","168.35","2.93"
"AMZN","2022","2","163.56","106.78","-34.72"
"AMZN","2022","2","163.56","114.77","-29.83"
"AMZN","2022","2","163.56","146.07","-10.69"
"AMZN","2022","2","163.56","106.21","-35.06"
"AMZN","2022","2","163.56","103.66","-36.62"
"AMZN","2022","2","163.56","106.22","-35.06"
"AMZN","2022","2","163.56","103.67","-36.62"
"AMZN","2022","2","163.56","108.86","-33.44"
"AMZN","2022","2","163.56","107.56","-34.24"
"AMZN","2022","2","163.56","164.06","0.31"
"AMZN","2022","2","163.56","151.12","-7.61"
"AMZN","2022","2","163.56","110.81","-32.25"
"AMZN","2022","2","163.56","116.15","-28.99"
"AMZN","2022","2","163.56","158.12","-3.33"
"AMZN","2022","2","163.56","148.30","-9.33"
"AMZN","2022","2","163.56","107.11","-34.51"
"AMZN","2022","2","163.56","151.71","-7.25"
"AMZN","2022","2","163.56","157.78","-3.53"
"AMZN","2022","2","163.56","116.41","-28.83"
"AMZN","2022","2","163.56","121.18","-25.91"
"AMZN","2022","2","163.56","108.92","-33.41"
"AMZN","2022","2","163.56","139.39","-14.78"
"AMZN","2022","2","163.56","108.79","-33.49"
"AMZN","2022","2","163.56","124.50","-23.88"
"AMZN","2022","2","163.56","104.10","-36.35"
"AMZN","2022","2","163.56","106.93","-34.62"
"AMZN","2022","2","163.56","163.56","0.00"
"AMZN","2022","2","163.56","115.37","-29.46"
"AMZN","2022","2","163.56","154.46","-5.56"
"AMZN","2022","2","163.56","108.68","-33.55"
"AMZN","2022","2","163.56","124.28","-24.02"
"AMZN","2022","2","163.56","102.31","-37.45"
"AMZN","2022","2","163.56","122.35","-25.20"
"AMZN","2022","2","163.56","111.08","-32.09"
"AMZN","2022","2","163.56","138.17","-15.52"
"AMZN","2022","2","163.56","113.06","-30.88"
"AMZN","2022","2","163.56","115.15","-29.60"
"AMZN","2022","2","163.56","124.79","-23.70"
"AMZN","2022","2","163.56","125.51","-23.26"
"AMZN","2022","2","163.56","158.76","-2.93"
"AMZN","2022","2","163.56","112.44","-31.25"
"AMZN","2022","2","163.56","152.79","-6.58"
"AMZN","2022","2","163.56","124.25","-24.03"
"AMZN","2022","2","163.56","105.37","-35.58"
"AMZN","2022","2","163.56","155.54","-4.90"
"AMZN","2022","3","109.56","120.97","10.41"
"AMZN","2022","3","109.56","142.57","30.13"
"AMZN","2022","3","109.56","114.41","4.43"
"AMZN","2022","3","109.56","138.23","26.17"
"AMZN","2022","3","109.56","114.80","4.78"
"AMZN","2022","3","109.56","113.76","3.83"
"AMZN","2022","3","109.56","110.63","0.98"
"AMZN","2022","3","109.56","126.11","15.11"
"AMZN","2022","3","109.56","113.78","3.85"
"AMZN","2022","3","109.56","116.33","6.18"
"AMZN","2022","3","109.56","114.33","4.35"
"AMZN","2022","3","109.56","136.45","24.54"
"AMZN","2022","3","109.56","117.31","7.07"
"AMZN","2022","3","109.56","143.18","30.69"
"AMZN","2022","3","109.56","134.95","23.17"
"AMZN","2022","3","109.56","118.54","8.20"
"AMZN","2022","3","109.56","129.48","18.18"
"AMZN","2022","3","109.56","140.64","28.37"
"AMZN","2022","3","109.56","142.10","29.70"
"AMZN","2022","3","109.56","129.79","18.46"
"AMZN","2022","3","109.56","142.69","30.24"
"AMZN","2022","3","109.56","142.30","29.88"
"AMZN","2022","3","109.56","124.66","13.78"
"AMZN","2022","3","109.56","124.63","13.76"
"AMZN","2022","3","109.56","134.16","22.45"
"AMZN","2022","3","109.56","143.55","31.02"
"AMZN","2022","3","109.56","115.54","5.46"
"AMZN","2022","3","109.56","133.62","21.96"
"AMZN","2022","3","109.56","126.28","15.26"
"AMZN","2022","3","109.56","122.77","12.06"
"AMZN","2022","3","109.56","113.00","3.14"
"AMZN","2022","3","109.56","111.75","2.00"
"AMZN","2022","3","109.56","128.73","17.50"
"AMZN","2022","3","109.56","144.78","32.15"
"AMZN","2022","3","109.56","113.50","3.60"
"AMZN","2022","3","109.56","127.82","16.67"
"AMZN","2022","3","109.56","128.55","17.33"
"AMZN","2022","3","109.56","137.83","25.80"
"AMZN","2022","3","109.56","137.28","25.30"
"AMZN","2022","3","109.56","109.56","0.00"
"AMZN","2022","3","109.56","126.77","15.71"
"AMZN","2022","3","109.56","140.80","28.51"
"AMZN","2022","3","109.56","135.39","23.58"
"AMZN","2022","3","109.56","118.21","7.90"
"AMZN","2022","3","109.56","110.40","0.77"
"AMZN","2022","3","109.56","127.51","16.38"
"AMZN","2022","3","109.56","115.15","5.10"
"AMZN","2022","3","109.56","139.52","27.35"
"AMZN","2022","3","109.56","118.01","7.71"
"AMZN","2022","3","109.56","122.19","11.53"
"AMZN","2022","3","109.56","121.14","10.57"
"AMZN","2022","3","109.56","133.22","21.60"
"AMZN","2022","3","109.56","113.55","3.64"
"AMZN","2022","3","109.56","122.42","11.74"
"AMZN","2022","3","109.56","123.53","12.75"
"AMZN","2022","3","109.56","133.27","21.64"
"AMZN","2022","3","109.56","126.82","15.75"
"AMZN","2022","3","109.56","130.75","19.34"
"AMZN","2022","3","109.56","114.81","4.79"
"AMZN","2022","3","109.56","133.80","22.12"
"AMZN","2022","3","109.56","122.28","11.61"
"AMZN","2022","3","109.56","109.22","-0.31"
"AMZN","2022","3","109.56","129.82","18.49"
"AMZN","2022","3","109.56","139.41","27.25"
"AMZN","2022","4","115.88","96.54","-16.69"
"AMZN","2022","4","115.88","112.53","-2.89"
"AMZN","2022","4","115.88","94.14","-18.76"
"AMZN","2022","4","115.88","119.32","2.97"
"AMZN","2022","4","115.88","120.30","3.81"
"AMZN","2022","4","115.88","85.25","-26.43"
"AMZN","2022","4","115.88","86.14","-25.66"
"AMZN","2022","4","115.88","94.85","-18.15"
"AMZN","2022","4","115.88","98.94","-14.62"
"AMZN","2022","4","115.88","81.82","-29.39"
"AMZN","2022","4","115.88","95.50","-17.59"
"AMZN","2022","4","115.88","112.90","-2.57"
"AMZN","2022","4","115.88","119.82","3.40"
"AMZN","2022","4","115.88","88.45","-23.67"
"AMZN","2022","4","115.88","84.18","-27.36"
"AMZN","2022","4","115.88","89.09","-23.12"
"AMZN","2022","4","115.88","113.79","-1.80"
"AMZN","2022","4","115.88","116.36","0.41"
"AMZN","2022","4","115.88","110.96","-4.25"
"AMZN","2022","4","115.88","89.30","-22.94"
"AMZN","2022","4","115.88","91.01","-21.46"
"AMZN","2022","4","115.88","98.49","-15.01"
"AMZN","2022","4","115.88","94.13","-18.77"
"AMZN","2022","4","115.88","96.63","-16.61"
"AMZN","2022","4","115.88","88.25","-23.84"
"AMZN","2022","4","115.88","106.90","-7.75"
"AMZN","2022","4","115.88","83.04","-28.34"
"AMZN","2022","4","115.88","89.98","-22.35"
"AMZN","2022","4","115.88","113.67","-1.91"
"AMZN","2022","4","115.88","121.09","4.50"
"AMZN","2022","4","115.88","92.49","-20.18"
"AMZN","2022","4","115.88","84.92","-26.72"
"AMZN","2022","4","115.88","115.66","-0.19"
"AMZN","2022","4","115.88","112.21","-3.17"
"AMZN","2022","4","115.88","115.88","0.00"
"AMZN","2022","4","115.88","85.19","-26.48"
"AMZN","2022","4","115.88","102.44","-11.60"
"AMZN","2022","4","115.88","88.46","-23.66"
"AMZN","2022","4","115.88","115.07","-0.70"
"AMZN","2022","4","115.88","92.12","-20.50"
"AMZN","2022","4","115.88","93.95","-18.92"
"AMZN","2022","4","115.88","114.56","-1.14"
"AMZN","2022","4","115.88","120.95","4.38"
"AMZN","2022","4","115.88","90.98","-21.49"
"AMZN","2022","4","115.88","100.79","-13.02"
"AMZN","2022","4","115.88","90.35","-22.03"
"AMZN","2022","4","115.88","90.55","-21.86"
"AMZN","2022","4","115.88","86.77","-25.12"
"AMZN","2022","4","115.88","92.46","-20.21"
"AMZN","2022","4","115.88","96.79","-16.47"
"AMZN","2022","4","115.88","93.20","-19.57"
"AMZN","2022","4","115.88","97.12","-16.19"
"AMZN","2022","4","115.88","87.86","-24.18"
"AMZN","2022","4","115.88","120.60","4.07"
"AMZN","2022","4","115.88","92.42","-20.25"
"AMZN","2022","4","115.88","93.41","-19.39"
"AMZN","2022","4","115.88","103.41","-10.76"
"AMZN","2022","4","115.88","91.58","-20.97"
"AMZN","2022","4","115.88","84.00","-27.51"
"AMZN","2022","4","115.88","90.53","-21.88"
"AMZN","2022","4","115.88","115.25","-0.54"
"AMZN","2022","4","115.88","83.79","-27.69"
"AMZN","2023","1","85.82","92.25","7.49"
"AMZN","2023","1","85.82","103.29","20.36"
"AMZN","2023","1","85.82","89.87","4.72"
"AMZN","2023","1","85.82","98.04","14.24"
"AMZN","2023","1","85.82","98.70","15.01"
"AMZN","2023","1","85.82","103.13","20.17"
"AMZN","2023","1","85.82","93.55","9.01"
"AMZN","2023","1","85.82","99.70","16.17"
"AMZN","2023","1","85.82","97.61","13.74"
"AMZN","2023","1","85.82","96.20","12.10"
"AMZN","2023","1","85.82","94.90","10.58"
"AMZN","2023","1","85.82","103.39","20.47"
"AMZN","2023","1","85.82","95.09","10.80"
"AMZN","2023","1","85.82","95.27","11.01"
"AMZN","2023","1","85.82","98.15","14.37"
"AMZN","2023","1","85.82","94.88","10.56"
"AMZN","2023","1","85.82","86.08","0.30"
"AMZN","2023","1","85.82","100.04","16.57"
"AMZN","2023","1","85.82","97.24","13.31"
"AMZN","2023","1","85.82","97.71","13.85"
"AMZN","2023","1","85.82","98.24","14.47"
"AMZN","2023","1","85.82","92.43","7.70"
"AMZN","2023","1","85.82","102.24","19.13"
"AMZN","2023","1","85.82","100.05","16.58"
"AMZN","2023","1","85.82","93.50","8.95"
"AMZN","2023","1","85.82","105.15","22.52"
"AMZN","2023","1","85.82","95.46","11.23"
"AMZN","2023","1","85.82","112.91","31.57"
"AMZN","2023","1","85.82","93.75","9.24"
"AMZN","2023","1","85.82","85.82","0.00"
"AMZN","2023","1","85.82","97.25","13.32"
"AMZN","2023","1","85.82","90.73","5.72"
"AMZN","2023","1","85.82","99.22","15.61"
"AMZN","2023","1","85.82","102.00","18.85"
"AMZN","2023","1","85.82","87.36","1.79"
"AMZN","2023","1","85.82","95.82","11.65"
"AMZN","2023","1","85.82","99.54","15.99"
"AMZN","2023","1","85.82","98.12","14.33"
"AMZN","2023","1","85.82","93.76","9.25"
"AMZN","2023","1","85.82","95.79","11.62"
"AMZN","2023","1","85.82","93.68","9.16"
"AMZN","2023","1","85.82","101.16","17.87"
"AMZN","2023","1","85.82","96.32","12.23"
"AMZN","2023","1","85.82","100.55","17.16"
"AMZN","2023","1","85.82","96.05","11.92"
"AMZN","2023","1","85.82","83.12","-3.15"
"AMZN","2023","1","85.82","94.58","10.21"
"AMZN","2023","1","85.82","85.14","-0.79"
"AMZN","2023","1","85.82","102.18","19.06"
"AMZN","2023","1","85.82","92.17","7.40"
"AMZN","2023","1","85.82","102.11","18.98"
"AMZN","2023","1","85.82","100.25","16.81"
"AMZN","2023","1","85.82","97.18","13.24"
"AMZN","2023","1","85.82","93.92","9.44"
"AMZN","2023","1","85.82","98.13","14.34"
"AMZN","2023","1","85.82","100.61","17.23"
"AMZN","2023","1","85.82","98.71","15.02"
"AMZN","2023","1","85.82","98.95","15.30"
"AMZN","2023","1","85.82","92.13","7.35"
"AMZN","2023","1","85.82","97.52","13.63"
"AMZN","2023","1","85.82","97.20","13.26"
"AMZN","2023","1","85.82","94.23","9.80"
"AMZN","2023","2","102.41","127.33","24.33"
"AMZN","2023","2","102.41","104.00","1.55"
"AMZN","2023","2","102.41","126.57","23.59"
"AMZN","2023","2","102.41","106.96","4.44"
"AMZN","2023","2","102.41","125.78","22.82"
"AMZN","2023","2","102.41","121.66","18.80"
"AMZN","2023","2","102.41","130.36","27.29"
"AMZN","2023","2","102.41","102.05","-0.35"
"AMZN","2023","2","102.41","129.18","26.14"
"AMZN","2023","2","102.41","105.45","2.97"
"AMZN","2023","2","102.41","111.20","8.58"
"AMZN","2023","2","102.41","116.25","13.51"
"AMZN","2023","2","102.41","102.17","-0.23"
"AMZN","2023","2","102.41","102.57","0.16"
"AMZN","2023","2","102.41","123.43","20.53"
"AMZN","2023","2","102.41","103.81","1.37"
"AMZN","2023","2","102.41","103.95","1.50"
"AMZN","2023","2","102.41","106.62","4.11"
"AMZN","2023","2","102.41","127.90","24.89"
"AMZN","2023","2","102.41","125.49","22.54"
"AMZN","2023","2","102.41","102.30","-0.11"
"AMZN","2023","2","102.41","126.42","23.44"
"AMZN","2023","2","102.41","115.00","12.29"
"AMZN","2023","2","102.41","102.74","0.32"
"AMZN","2023","2","102.41","120.58","17.74"
"AMZN","2023","2","102.41","122.77","19.88"
"AMZN","2023","2","102.41","129.04","26.00"
"AMZN","2023","2","102.41","102.51","0.10"
"AMZN","2023","2","102.41","105.66","3.17"
"AMZN","2023","2","102.41","124.25","21.33"
"AMZN","2023","2","102.41","113.40","10.73"
"AMZN","2023","2","102.41","110.26","7.67"
"AMZN","2023","2","102.41","102.06","-0.34"
"AMZN","2023","2","102.41","116.75","14.00"
"AMZN","2023","2","102.41","130.15","27.09"
"AMZN","2023","2","102.41","102.41","0.00"
"AMZN","2023","2","102.41","103.63","1.19"
"AMZN","2023","2","102.41","106.21","3.71"
"AMZN","2023","2","102.41","104.30","1.85"
"AMZN","2023","2","102.41","97.83","-4.47"
"AMZN","2023","2","102.41","101.10","-1.28"
"AMZN","2023","2","102.41","127.11","24.12"
"AMZN","2023","2","102.41","115.50","12.78"
"AMZN","2023","2","102.41","112.18","9.54"
"AMZN","2023","2","102.41","110.19","7.60"
"AMZN","2023","2","102.41","102.40","-0.01"
"AMZN","2023","2","102.41","118.15","15.37"
"AMZN","2023","2","102.41","109.82","7.24"
"AMZN","2023","2","102.41","125.30","22.35"
"AMZN","2023","2","102.41","103.65","1.21"
"AMZN","2023","2","102.41","121.23","18.38"
"AMZN","2023","2","102.41","115.01","12.30"
"AMZN","2023","2","102.41","104.98","2.51"
"AMZN","2023","2","102.41","126.66","23.68"
"AMZN","2023","2","102.41","120.11","17.28"
"AMZN","2023","2","102.41","124.83","21.89"
"AMZN","2023","2","102.41","129.33","26.29"
"AMZN","2023","2","102.41","114.99","12.28"
"AMZN","2023","2","102.41","105.83","3.34"
"AMZN","2023","2","102.41","126.61","23.63"
"AMZN","2023","2","102.41","99.92","-2.43"
"AMZN","2023","3","130.22","132.83","2.00"
"AMZN","2023","3","130.22","130.22","0.00"
"AMZN","2023","3","130.22","144.85","11.23"
"AMZN","2023","3","130.22","128.25","-1.51"
"AMZN","2023","3","130.22","138.12","6.07"
"AMZN","2023","3","130.22","138.01","5.98"
"AMZN","2023","3","130.22","128.78","-1.11"
"AMZN","2023","3","130.22","131.69","1.13"
"AMZN","2023","3","130.22","133.14","2.24"
"AMZN","2023","3","130.22","141.23","8.45"
"AMZN","2023","3","130.22","135.52","4.07"
"AMZN","2023","3","130.22","138.23","6.15"
"AMZN","2023","3","130.22","129.96","-0.20"
"AMZN","2023","3","130.22","134.25","3.09"
"AMZN","2023","3","130.22","127.12","-2.38"
"AMZN","2023","3","130.22","138.56","6.40"
"AMZN","2023","3","130.22","137.67","5.72"
"AMZN","2023","3","130.22","130.00","-0.17"
"AMZN","2023","3","130.22","133.68","2.66"
"AMZN","2023","3","130.22","128.15","-1.59"
"AMZN","2023","3","130.22","133.56","2.56"
"AMZN","2023","3","130.22","130.38","0.12"
"AMZN","2023","3","130.22","128.36","-1.43"
"AMZN","2023","3","130.22","139.57","7.18"
"AMZN","2023","3","130.22","133.26","2.33"
"AMZN","2023","3","130.22","128.91","-1.01"
"AMZN","2023","3","130.22","134.91","3.60"
"AMZN","2023","3","130.22","131.27","0.81"
"AMZN","2023","3","130.22","133.22","2.30"
"AMZN","2023","3","130.22","133.98","2.89"
"AMZN","2023","3","130.22","128.80","-1.09"
"AMZN","2023","3","130.22","138.41","6.29"
"AMZN","2023","3","130.22","139.94","7.46"
"AMZN","2023","3","130.22","129.13","-0.84"
"AMZN","2023","3","130.22","137.63","5.69"
"AMZN","2023","3","130.22","129.78","-0.34"
"AMZN","2023","3","130.22","132.21","1.53"
"AMZN","2023","3","130.22","134.68","3.42"
"AMZN","2023","3","130.22","137.27","5.41"
"AMZN","2023","3","130.22","135.36","3.95"
"AMZN","2023","3","130.22","129.33","-0.68"
"AMZN","2023","3","130.22","125.98","-3.26"
"AMZN","2023","3","130.22","135.29","3.89"
"AMZN","2023","3","130.22","127.13","-2.37"
"AMZN","2023","3","130.22","143.10","9.89"
"AMZN","2023","3","130.22","131.84","1.24"
"AMZN","2023","3","130.22","128.21","-1.54"
"AMZN","2023","3","130.22","144.72","11.14"
"AMZN","2023","3","130.22","134.30","3.13"
"AMZN","2023","3","130.22","135.07","3.72"
"AMZN","2023","3","130.22","142.22","9.22"
"AMZN","2023","3","130.22","139.98","7.50"
"AMZN","2023","3","130.22","140.39","7.81"
"AMZN","2023","3","130.22","140.57","7.95"
"AMZN","2023","3","130.22","137.85","5.86"
"AMZN","2023","3","130.22","130.80","0.45"
"AMZN","2023","3","130.22","129.12","-0.84"
"AMZN","2023","4","129.46","124.72","-3.66"
"AMZN","2023","4","129.46","146.71","13.32"
"AMZN","2023","4","129.46","142.71","10.23"
"AMZN","2023","4","129.46","138.07","6.65"
"AMZN","2023","4","129.46","153.84","18.83"
"AMZN","2023","4","129.46","146.13","12.88"
"AMZN","2023","4","129.46","125.96","-2.70"
"AMZN","2023","4","129.46","147.73","14.11"
"AMZN","2023","4","129.46","121.39","-6.23"
"AMZN","2023","4","129.46","127.00","-1.90"
"AMZN","2023","4","129.46","128.26","-0.93"
"AMZN","2023","4","129.46","119.57","-7.64"
"AMZN","2023","4","129.46","131.83","1.83"
"AMZN","2023","4","129.46","153.34","18.45"
"AMZN","2023","4","129.46","147.48","13.92"
"AMZN","2023","4","129.46","145.80","12.62"
"AMZN","2023","4","129.46","132.33","2.22"
"AMZN","2023","4","129.46","143.56","10.89"
"AMZN","2023","4","129.46","144.84","11.88"
"AMZN","2023","4","129.46","143.90","11.15"
"AMZN","2023","4","129.46","142.08","9.75"
"AMZN","2023","4","129.46","145.18","12.14"
"AMZN","2023","4","129.46","128.56","-0.70"
"AMZN","2023","4","129.46","143.20","10.61"
"AMZN","2023","4","129.46","142.83","10.33"
"AMZN","2023","4","129.46","147.03","13.57"
"AMZN","2023","4","129.46","149.97","15.84"
"AMZN","2023","4","129.46","132.71","2.51"
"AMZN","2023","4","129.46","128.40","-0.82"
"AMZN","2023","4","129.46","127.74","-1.33"
"AMZN","2023","4","129.46","139.74","7.94"
"AMZN","2023","4","129.46","146.74","13.35"
"AMZN","2023","4","129.46","126.56","-2.24"
"AMZN","2023","4","129.46","153.41","18.50"
"AMZN","2023","4","129.46","142.59","10.14"
"AMZN","2023","4","129.46","153.79","18.79"
"AMZN","2023","4","129.46","127.96","-1.16"
"AMZN","2023","4","129.46","146.32","13.02"
"AMZN","2023","4","129.46","137.00","5.82"
"AMZN","2023","4","129.46","146.09","12.85"
"AMZN","2023","4","129.46","131.47","1.55"
"AMZN","2023","4","129.46","153.38","18.48"
"AMZN","2023","4","129.46","129.46","0.00"
"AMZN","2023","4","129.46","147.42","13.87"
"AMZN","2023","4","129.46","128.13","-1.03"
"AMZN","2023","4","129.46","140.60","8.60"
"AMZN","2023","4","129.46","154.07","19.01"
"AMZN","2023","4","129.46","145.89","12.69"
"AMZN","2023","4","129.46","132.55","2.39"
"AMZN","2023","4","129.46","138.60","7.06"
"AMZN","2023","4","129.46","148.84","14.97"
"AMZN","2023","4","129.46","144.52","11.63"
"AMZN","2023","4","129.46","129.79","0.25"
"AMZN","2023","4","129.46","151.94","17.36"
"AMZN","2023","4","129.46","153.42","18.51"
"AMZN","2023","4","129.46","133.09","2.80"
"AMZN","2023","4","129.46","129.48","0.02"
"AMZN","2023","4","129.46","125.17","-3.31"
"AMZN","2023","4","129.46","152.12","17.50"
"AMZN","2023","4","129.46","146.88","13.46"
"AMZN","2024","1","149.93","174.42","16.33"
"AMZN","2024","1","149.93","176.76","17.90"
"AMZN","2024","1","149.93","169.84","13.28"
"AMZN","2024","1","149.93","169.80","13.25"
"AMZN","2024","1","149.93","169.51","13.06"
"AMZN","2024","1","149.93","155.34","3.61"
"AMZN","2024","1","149.93","159.28","6.24"
"AMZN","2024","1","149.93","173.16","15.49"
"AMZN","2024","1","149.93","155.20","3.51"
"AMZN","2024","1","149.93","170.98","14.04"
"AMZN","2024","1","149.93","159.12","6.13"
"AMZN","2024","1","149.93","178.30","18.92"
"AMZN","2024","1","149.93","173.54","15.75"
"AMZN","2024","1","149.93","167.08","11.44"
"AMZN","2024","1","149.93","153.50","2.38"
"AMZN","2024","1","149.93","178.22","18.87"
"AMZN","2024","1","149.93","151.71","1.19"
"AMZN","2024","1","149.93","174.48","16.37"
"AMZN","2024","1","149.93","156.02","4.06"
"AMZN","2024","1","149.93","177.58","18.44"
"AMZN","2024","1","149.93","154.62","3.13"
"AMZN","2024","1","149.93","178.75","19.22"
"AMZN","2024","1","149.93","171.96","14.69"
"AMZN","2024","1","149.93","157.75","5.22"
"AMZN","2024","1","149.93","178.15","18.82"
"AMZN","2024","1","149.93","175.35","16.95"
"AMZN","2024","1","149.93","149.93","0.00"
"AMZN","2024","1","149.93","144.57","-3.58"
"AMZN","2024","1","149.93","173.51","15.73"
"AMZN","2024","1","149.93","179.83","19.94"
"AMZN","2024","1","149.93","155.18","3.50"
"AMZN","2024","1","149.93","169.15","12.82"
"AMZN","2024","1","149.93","174.73","16.54"
"AMZN","2024","1","149.93","176.56","17.76"
"AMZN","2024","1","149.93","151.37","0.96"
"AMZN","2024","1","149.93","171.81","14.59"
"AMZN","2024","1","149.93","179.71","19.86"
"AMZN","2024","1","149.93","156.87","4.63"
"AMZN","2024","1","149.93","153.73","2.53"
"AMZN","2024","1","149.93","149.10","-0.55"
"AMZN","2024","1","149.93","178.87","19.30"
"AMZN","2024","1","149.93","145.24","-3.13"
"AMZN","2024","1","149.93","175.39","16.98"
"AMZN","2024","1","149.93","154.78","3.23"
"AMZN","2024","1","149.93","174.99","16.71"
"AMZN","2024","1","149.93","172.34","14.95"
"AMZN","2024","1","149.93","174.58","16.44"
"AMZN","2024","1","149.93","170.53","13.74"
"AMZN","2024","1","149.93","168.59","12.45"
"AMZN","2024","1","149.93","148.47","-0.97"
"AMZN","2024","1","149.93","175.90","17.32"
"AMZN","2024","1","149.93","174.12","16.13"
"AMZN","2024","1","149.93","170.31","13.59"
"AMZN","2024","1","149.93","153.16","2.15"
"AMZN","2024","1","149.93","161.26","7.56"
"AMZN","2024","1","149.93","180.38","20.31"
"AMZN","2024","1","149.93","176.82","17.94"
"AMZN","2024","1","149.93","159.00","6.05"
"AMZN","2024","1","149.93","174.45","16.35"
"AMZN","2024","1","149.93","168.64","12.48"
"AMZN","2024","2","180.97","184.30","1.84"
"AMZN","2024","2","180.97","175.00","-3.30"
"AMZN","2024","2","180.97","176.44","-2.50"
"AMZN","2024","2","180.97","181.05","0.04"
"AMZN","2024","2","180.97","184.72","2.07"
"AMZN","2024","2","180.97","187.06","3.37"
"AMZN","2024","2","180.97","187.48","3.60"
"AMZN","2024","2","180.97","182.41","0.80"
"AMZN","2024","2","180.97","174.63","-3.50"
